Inventory_Level,Units_Ordered,Price,Discount,Holiday_Promotion,Competitor_Pricing,Month,DayOfWeek,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy,Weather_Condition_Sunny,Seasonality_Autumn,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter,Region_North,Region_South,Region_West,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Actual_Sales,Predicted_Demand,Lead_Time,Safety_Stock,Reorder_Point,Needs_Restock,Days_Remaining,Stockout_Days,Estimated_Lost_Revenue,Category_Name,Annual_Holding_Cost,Days_of_Supply,Is_Overstocked,Suggested_Price
340,33,78.48,5,1,82.17,3,5,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,142,172.70969,3,146.0,665.0,True,1.9686214903440342,1.0313785096559658,13979.568537597657,Electronics,6670.8,1.9686214903440342,False,78.48
414,168,83.87,15,0,82.28,2,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,295,201.32234,3,146.0,750.0,True,2.0564036562155685,0.9435963437844315,15932.534450225834,Electronics,8680.545,2.0564036562155685,False,83.87
457,81,89.37,15,0,89.44,5,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,370,204.47629,7,146.0,1578.0,True,2.234977976290241,4.76502202370976,87076.23091094971,Toys,10210.522500000001,2.234977976290241,False,89.37
460,27,74.51,0,0,79.14,12,3,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,337,209.35585,14,146.0,3077.0,True,2.19721588633522,11.80278411366478,184112.86159820558,Furniture,8568.650000000001,2.19721588633522,False,74.51
343,91,80.1,20,0,80.02,3,3,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,25,180.20163,7,146.0,1408.0,True,1.903423407922339,5.0965765920776605,73564.7537384033,Toys,6868.575,1.903423407922339,False,80.1
289,25,16.81,5,0,17.42,4,2,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,258,137.88942,5,146.0,836.0,True,2.0958823449346284,2.9041176550653716,6731.515713653564,Clothing,1214.5224999999998,2.0958823449346284,False,16.81
325,93,82.4,15,1,83.36,1,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,173,164.78995,7,146.0,1300.0,True,1.9722076796021806,5.027792320397819,68270.84172363282,Toys,6695.000000000001,1.9722076796021806,False,82.4
302,118,69.63,10,1,71.94,9,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,283,148.37534,7,146.0,1185.0,True,2.035378714317653,4.964621285682346,51291.36237030028,Toys,5257.065,2.035378714317653,False,69.63
442,86,55.14,10,0,56.2,4,3,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,189,209.3278,5,146.0,1193.0,True,2.111520736185067,2.888479263814933,33339.79571868896,Clothing,6092.97,2.111520736185067,False,55.14
499,20,86.22,15,0,83.45,4,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,35,197.89873,2,146.0,542.0,True,2.5214917069605893,0.0,0.0,Groceries,10755.945,2.5214917069605893,False,86.22
224,131,77.86,15,0,80.98,7,3,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,151,112.035645,7,146.0,931.0,True,1.9993636930211072,5.000636306978893,43621.02698242188,Toys,4360.16,1.9993636930211072,False,77.86
446,82,46.53,0,0,44.42,9,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,306,214.05421,2,146.0,575.0,True,2.0835842970370444,0.0,0.0,Groceries,5188.095,2.0835842970370444,False,46.53
250,56,64.76,15,0,66.15,11,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,40,121.15841,7,146.0,995.0,True,2.0634143500115707,4.936585649988429,38733.53002166748,Toys,4047.5000000000005,2.0634143500115707,False,64.76
248,29,12.02,15,1,12.14,7,5,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,184,104.00358,7,146.0,875.0,True,2.384533343231643,4.615466656768357,5769.901068572998,Toys,745.24,2.384533343231643,False,12.02
184,152,29.07,5,1,34.0,11,2,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,118,89.606155,5,146.0,595.0,True,2.053430360758725,2.946569639241275,7675.374686737061,Clothing,1337.22,2.053430360758725,False,29.07
144,49,46.65,5,1,47.72,12,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,59,77.60325,7,146.0,690.0,True,1.8555924217722402,5.14440757822776,18623.740829086302,Toys,1679.3999999999999,1.8555924217722402,False,46.65
362,50,85.77,10,1,88.18,4,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,82,190.00543,7,146.0,1477.0,True,1.9052086876885008,5.094791312311499,83028.62139587403,Toys,7762.1849999999995,1.9052086876885008,False,85.77
299,81,96.49,20,0,100.42,12,5,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,103,162.76607,7,146.0,1286.0,True,1.836992221926295,5.163007778073705,81086.574974823,Toys,7212.6275,1.836992221926295,False,96.49
438,39,60.99,0,0,57.14,9,2,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,117,206.04074,14,146.0,3031.0,True,2.125793170538942,11.874206829461059,149216.32708190917,Furniture,6678.405000000001,2.125793170538942,False,60.99
499,53,19.19,0,0,21.8,6,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,314,172.38673,7,146.0,1353.0,True,2.89465429500253,4.10534570499747,13580.899979400636,Toys,2393.9525000000003,2.89465429500253,False,19.19
492,124,49.22,20,1,50.16,11,2,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,267,244.96355,2,146.0,636.0,True,2.0084621018989055,0.0,0.0,Groceries,6054.0599999999995,2.0084621018989055,False,49.22
133,115,98.25,20,1,100.12,6,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,61,62.584488,14,146.0,1023.0,True,2.1251272388863005,11.8748727611137,73017.71312713623,Furniture,3266.8125,2.1251272388863005,False,98.25
237,103,56.33,20,1,52.66,2,6,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,120,119.01091,3,146.0,504.0,True,1.9914140639033353,1.0085859360966647,6761.443686676025,Electronics,3337.5525,1.9914140639033353,False,56.33
273,122,66.42,15,1,61.66,3,3,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,68,136.23747,5,146.0,828.0,True,2.003853968529172,2.996146031470828,27111.804628601076,Clothing,4533.165,2.003853968529172,False,66.42
352,198,99.53,0,0,95.76,8,5,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,222,167.03908,14,146.0,2485.0,True,2.107291328010693,11.892708671989308,197721.03173065186,Furniture,8758.64,2.107291328010693,False,99.53
312,125,58.71,10,1,55.9,12,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,263,162.05215,7,146.0,1281.0,True,1.925306089781314,5.074693910218686,48281.053951721195,Toys,4579.38,1.925306089781314,False,58.71
417,93,96.71,15,1,100.34,6,4,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,382,200.55666,14,146.0,2954.0,True,2.0792129693348462,11.920787030665153,231213.60866729735,Furniture,10082.0175,2.0792129693348462,False,96.71
290,186,20.69,20,0,20.13,12,3,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,67,155.84708,5,146.0,926.0,True,1.8607984613447528,3.1392015386552474,10122.280055236819,Clothing,1500.025,1.8607984613447528,False,20.69
329,123,65.46,20,1,64.22,4,3,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,98,159.74594,5,146.0,945.0,True,2.059520245751549,2.940479754248451,30748.506542358395,Clothing,5384.084999999999,2.059520245751549,False,65.46
51,89,70.26,0,1,70.01,9,4,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,25,25.6884,2,146.0,198.0,True,1.985331880024829,0.014668119975171034,26.47400573730476,Groceries,895.815,1.985331880024829,False,70.26
55,78,44.06,0,1,42.68,9,3,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,12,28.95498,14,146.0,552.0,True,1.89950047919243,12.10049952080757,15437.290387649537,Furniture,605.825,1.89950047919243,False,44.06
301,200,13.95,20,0,10.03,8,6,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,101,141.22147,14,146.0,2124.0,True,2.131404016600595,11.868595983399405,23381.602322387695,Furniture,1049.7375,2.131404016600595,False,13.95
406,83,99.99,20,0,97.16,3,6,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,220,205.55774,7,146.0,1585.0,True,1.975114152675083,5.024885847324917,103280.0884387207,Toys,10148.984999999999,1.975114152675083,False,99.99
457,177,95.5,0,0,100.25,12,4,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,456,220.69348,5,146.0,1250.0,True,2.0707453478332294,2.9292546521667706,61737.63739013672,Clothing,10910.875,2.0707453478332294,False,95.5
172,82,97.62,0,0,94.27,8,3,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,64,82.1471,3,146.0,393.0,True,2.093804833853974,0.9061951661460261,7266.960395965577,Electronics,4197.66,2.093804833853974,False,97.62
345,74,55.82,5,1,50.87,6,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,243,178.0652,7,146.0,1393.0,True,1.937492550139117,5.062507449860883,50319.296562805175,Toys,4814.475,1.937492550139117,False,55.82
367,113,29.47,0,0,32.08,10,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,77,171.52861,5,146.0,1004.0,True,2.139584757953685,2.860415242046315,14459.250717315674,Clothing,2703.8725,2.139584757953685,False,29.47
58,84,32.44,5,1,29.59,10,4,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,38,29.798073,7,146.0,355.0,True,1.9464346020027687,5.0535653979972315,4885.0263748168945,Toys,470.38,1.9464346020027687,False,32.44
420,180,11.2,20,1,12.93,9,1,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,120,195.32227,14,146.0,2881.0,True,2.150292485375731,11.849707514624269,25922.53125,Furniture,1176.0,2.150292485375731,False,11.2
152,128,34.39,15,1,35.56,10,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,48,77.934616,7,146.0,692.0,True,1.9503528422681602,5.04964715773184,13533.920131073,Toys,1306.82,1.9503528422681602,False,34.39
134,151,95.1,5,1,94.93,3,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,88,61.007317,7,146.0,574.0,True,2.196457859341092,4.803542140658908,27869.170653533933,Toys,3185.85,2.196457859341092,False,95.1
444,56,32.88,10,1,34.65,2,0,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,420,220.10233,14,146.0,3228.0,True,2.0172435666616244,11.982756433338375,86718.78244628907,Furniture,3649.6800000000003,2.0172435666616244,False,32.88
179,199,66.44,5,0,63.31,4,2,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,134,80.360405,5,146.0,548.0,True,2.227465131250843,2.772534868749157,14802.966530456542,Clothing,2973.19,2.227465131250843,False,66.44
100,88,90.72,10,1,87.28,9,4,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,34,42.568962,7,146.0,444.0,True,2.349129390839736,4.650870609160264,17960.993690185547,Toys,2268.0,2.349129390839736,False,90.72
386,149,84.38,20,0,88.5,5,5,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,333,187.09306,3,146.0,708.0,True,2.063144368258226,0.936855631741774,14790.058057556149,Electronics,8142.669999999999,2.063144368258226,False,84.38
349,33,50.34,20,0,45.54,2,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,86,190.0069,7,146.0,1477.0,True,1.8367754305793664,5.163224569420634,49385.970355224614,Toys,4392.165,1.8367754305793664,False,50.34
500,97,11.67,0,1,15.14,8,4,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,127,195.85245,7,146.0,1517.0,True,2.552942311201237,4.447057688798763,10164.186437072754,Toys,1458.75,2.552942311201237,False,11.67
400,89,71.1,0,0,68.04,5,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,184,198.55627,5,146.0,1139.0,True,2.014542230812881,2.985457769187119,42146.75555419922,Clothing,7109.999999999999,2.014542230812881,False,71.1
141,93,71.32,10,0,72.05,5,6,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,108,73.534645,7,146.0,661.0,True,1.9174635281848011,5.082536471815199,26655.31621002197,Toys,2514.0299999999997,1.9174635281848011,False,71.32
391,176,17.37,20,1,18.39,9,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,144,200.89877,7,146.0,1553.0,True,1.946253796302049,5.053746203697951,17635.61183258057,Toys,1697.9175,1.946253796302049,False,17.37
409,124,15.55,20,1,16.68,9,3,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,217,212.87207,5,146.0,1211.0,True,1.9213417683192573,3.078658231680743,10190.853466796876,Clothing,1589.9875000000002,1.9213417683192573,False,15.55
413,67,32.65,10,0,31.86,3,6,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,235,210.20941,5,146.0,1198.0,True,1.964707463928589,3.035292536071411,20832.236447143554,Clothing,3371.1124999999997,1.964707463928589,False,32.65
281,68,16.59,15,1,18.27,11,4,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,61,151.52567,3,146.0,601.0,True,1.8544713166235431,1.1455286833764569,2879.6423611450195,Electronics,1165.4475,1.8544713166235431,False,16.59
64,162,33.61,15,1,36.77,1,6,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,63,33.00867,2,146.0,213.0,True,1.9388844941508894,0.06111550584911063,67.80285163879401,Groceries,537.76,1.9388844941508894,False,33.61
169,53,30.71,10,1,30.44,8,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,76,84.93426,5,146.0,571.0,True,1.9897742672964023,3.0102257327035975,7851.665240249633,Clothing,1297.4975,1.9897742672964023,False,30.71
327,135,19.42,0,1,17.09,5,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,69,162.13284,2,146.0,471.0,True,2.016864651935742,0.0,0.0,Groceries,1587.585,2.016864651935742,False,19.42
339,100,59.09,10,1,61.03,11,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,83,165.813,14,146.0,2468.0,True,2.04447174083148,11.95552825916852,117138.95530853272,Furniture,5007.8775000000005,2.04447174083148,False,59.09
442,125,42.75,15,1,40.68,3,1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,97,207.71532,3,146.0,770.0,True,2.127912408521049,0.8720875914789512,7743.989376068118,Electronics,4723.875,2.127912408521049,False,42.75
367,131,58.48,5,0,55.04,12,3,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,11,178.29974,2,146.0,503.0,True,2.0583316188922396,0.0,0.0,Groceries,5365.54,2.0583316188922396,False,58.48
65,62,38.46,10,1,36.85,7,1,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,12,31.719439,5,146.0,305.0,True,2.0492165992057423,2.9507834007942577,3599.7480337142947,Clothing,624.975,2.0492165992057423,False,38.46
483,153,31.66,0,1,36.11,5,3,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,394,261.9661,14,146.0,3814.0,True,1.8437500473258424,12.156249952674157,100822.07193481445,Furniture,3822.945,1.8437500473258424,False,31.66
201,106,15.08,5,0,18.4,5,2,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,48,101.22477,5,146.0,653.0,True,1.9856799952184747,3.014320004781525,4601.267627258301,Clothing,757.77,1.9856799952184747,False,15.08
182,84,66.46,15,0,65.53,10,2,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,58,85.2583,7,146.0,743.0,True,2.1346895062682907,4.865310493731709,27568.146689453122,Toys,3023.93,2.1346895062682907,False,66.46
379,153,46.39,20,1,43.81,8,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,358,182.7994,5,146.0,1060.0,True,2.0733110455218435,2.9266889544781565,24818.509136810302,Clothing,4395.4525,2.0733110455218435,False,46.39
246,67,28.06,20,1,30.29,1,6,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,198,124.53627,5,146.0,769.0,True,1.9753281491431407,3.0246718508568593,10569.678700866698,Clothing,1725.6899999999998,1.9753281491431407,False,28.06
